time;r11;r12;r13;r21;r22;r23;r31;r32;r33
0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00;-1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;-1.0000000000000000e+00;0.0000000000000000e+00;
2.5000000000000001e-02;9.9982423672569642e-01;2.2500000000000003e-02;0.0000000000000000e+00;-2.2500000000000003e-02;9.9982423672569642e-01;0.0000000000000000e+00;-9.9982423672569642e-01;-2.2500000000000003e-02;0.0000000000000000e+00;2.2500000000000003e-02;-9.9982423672569642e-01;0.0000000000000000e+00;
5.0000000000000003e-02;9.9929708530521089e-01;4.4992092321134519e-02;0.0000000000000000e+00;-4.4992092321134519e-02;9.9929708530521089e-01;0.0000000000000000e+00;-9.9929708530521089e-01;-4.4992092321134519e-02;0.0000000000000000e+00;4.4992092321134519e-02;-9.9929708530521089e-01;0.0000000000000000e+00;
7.5000000000000011e-02;9.9841897543432168e-01;6.7468382206460648e-02;0.0000000000000000e+00;-6.7468382206460648e-02;9.9841897543432168e-01;0.0000000000000000e+00;-9.9841897543432168e-01;-6.7468382206460648e-02;0.0000000000000000e+00;6.7468382206460648e-02;-9.9841897543432168e-01;0.0000000000000000e+00;
1.0000000000000001e-01;9.9719062182914131e-01;8.9921002403809291e-02;0.0000000000000000e+00;-8.9921002403809291e-02;9.9719062182914131e-01;0.0000000000000000e+00;-9.9719062182914131e-01;-8.9921002403809291e-02;0.0000000000000000e+00;8.9921002403809291e-02;-9.9719062182914131e-01;0.0000000000000000e+00;
1.2500000000000000e-01;9.9561302203943403e-01;1.1234212675380700e-01;0.0000000000000000e+00;-1.1234212675380700e-01;9.9561302203943403e-01;0.0000000000000000e+00;-9.9561302203943403e-01;-1.1234212675380700e-01;0.0000000000000000e+00;1.1234212675380700e-01;-9.9561302203943403e-01;0.0000000000000000e+00;
1.4999999999999999e-01;9.9368745340834042e-01;1.3472398358035786e-01;0.0000000000000000e+00;-1.3472398358035786e-01;9.9368745340834042e-01;0.0000000000000000e+00;-9.9368745340834042e-01;-1.3472398358035786e-01;0.0000000000000000e+00;1.3472398358035786e-01;-9.9368745340834042e-01;0.0000000000000000e+00;
1.7499999999999999e-01;9.9141546919940216e-01;1.5705886882063108e-01;0.0000000000000000e+00;-1.5705886882063108e-01;9.9141546919940216e-01;0.0000000000000000e+00;-9.9141546919940216e-01;-1.5705886882063108e-01;0.0000000000000000e+00;1.5705886882063108e-01;-9.9141546919940216e-01;0.0000000000000000e+00;
1.9999999999999998e-01;9.8879889391730558e-01;1.7933915883403234e-01;0.0000000000000000e+00;-1.7933915883403234e-01;9.8879889391730558e-01;0.0000000000000000e+00;-9.8879889391730558e-01;-1.7933915883403234e-01;0.0000000000000000e+00;1.7933915883403234e-01;-9.8879889391730558e-01;0.0000000000000000e+00;
2.2499999999999998e-01;9.8583981785397645e-01;2.0155732283260502e-01;0.0000000000000000e+00;-2.0155732283260502e-01;9.8583981785397645e-01;0.0000000000000000e+00;-9.8583981785397645e-01;-2.0155732283260502e-01;0.0000000000000000e+00;2.0155732283260502e-01;-9.8583981785397645e-01;0.0000000000000000e+00;
2.4999999999999997e-01;9.8254059089648871e-01;2.2370593487876808e-01;0.0000000000000000e+00;-2.2370593487876808e-01;9.8254059089648871e-01;0.0000000000000000e+00;-9.8254059089648871e-01;-2.2370593487876808e-01;0.0000000000000000e+00;2.2370593487876808e-01;-9.8254059089648871e-01;0.0000000000000000e+00;
2.7499999999999997e-01;9.7890381563765427e-01;2.4577768540019762e-01;0.0000000000000000e+00;-2.4577768540019762e-01;9.7890381563765427e-01;0.0000000000000000e+00;-9.7890381563765427e-01;-2.4577768540019762e-01;0.0000000000000000e+00;2.4577768540019762e-01;-9.7890381563765427e-01;0.0000000000000000e+00;
2.9999999999999999e-01;9.7493233983409255e-01;2.6776539217594270e-01;0.0000000000000000e+00;-2.6776539217594270e-01;9.7493233983409255e-01;0.0000000000000000e+00;-9.7493233983409255e-01;-2.6776539217594270e-01;0.0000000000000000e+00;2.6776539217594270e-01;-9.7493233983409255e-01;0.0000000000000000e+00;
3.2500000000000001e-01;9.7062924826000208e-01;2.8966201075247061e-01;0.0000000000000000e+00;-2.8966201075247061e-01;9.7062924826000208e-01;0.0000000000000000e+00;-9.7062924826000208e-01;-2.8966201075247061e-01;0.0000000000000000e+00;2.8966201075247061e-01;-9.7062924826000208e-01;0.0000000000000000e+00;
3.5000000000000003e-01;9.6599785400774518e-01;3.1146064425319758e-01;0.0000000000000000e+00;-3.1146064425319758e-01;9.6599785400774518e-01;0.0000000000000000e+00;-9.6599785400774518e-01;-3.1146064425319758e-01;0.0000000000000000e+00;3.1146064425319758e-01;-9.6599785400774518e-01;0.0000000000000000e+00;
3.7500000000000006e-01;9.6104168928869504e-01;3.3315455255011339e-01;0.0000000000000000e+00;-3.3315455255011339e-01;9.6104168928869504e-01;0.0000000000000000e+00;-9.6104168928869504e-01;-3.3315455255011339e-01;0.0000000000000000e+00;3.3315455255011339e-01;-9.6104168928869504e-01;0.0000000000000000e+00;
4.0000000000000008e-01;9.5576449578957057e-01;3.5473716077128209e-01;0.0000000000000000e+00;-3.5473716077128209e-01;9.5576449578957057e-01;0.0000000000000000e+00;-9.5576449578957057e-01;-3.5473716077128209e-01;0.0000000000000000e+00;3.5473716077128209e-01;-9.5576449578957057e-01;0.0000000000000000e+00;
4.2500000000000010e-01;9.5017021464070284e-01;3.7620206712323573e-01;0.0000000000000000e+00;-3.7620206712323573e-01;9.5017021464070284e-01;0.0000000000000000e+00;-9.5017021464070284e-01;-3.7620206712323573e-01;0.0000000000000000e+00;3.7620206712323573e-01;-9.5017021464070284e-01;0.0000000000000000e+00;
4.5000000000000012e-01;9.4426297605334164e-01;3.9754305001250290e-01;0.0000000000000000e+00;-3.9754305001250290e-01;9.4426297605334164e-01;0.0000000000000000e+00;-9.4426297605334164e-01;-3.9754305001250290e-01;0.0000000000000000e+00;3.9754305001250290e-01;-9.4426297605334164e-01;0.0000000000000000e+00;
4.7500000000000014e-01;9.3804708868324149e-01;4.1875407445567553e-01;0.0000000000000000e+00;-4.1875407445567553e-01;9.3804708868324149e-01;0.0000000000000000e+00;-9.3804708868324149e-01;-4.1875407445567553e-01;0.0000000000000000e+00;4.1875407445567553e-01;-9.3804708868324149e-01;0.0000000000000000e+00;
5.0000000000000011e-01;9.3152702877738347e-01;4.3982929777245250e-01;0.0000000000000000e+00;-4.3982929777245250e-01;9.3152702877738347e-01;0.0000000000000000e+00;-9.3152702877738347e-01;-4.3982929777245250e-01;0.0000000000000000e+00;4.3982929777245250e-01;-9.3152702877738347e-01;0.0000000000000000e+00;
5.2500000000000013e-01;9.2470742915982518e-01;4.6076307456095955e-01;0.0000000000000000e+00;-4.6076307456095955e-01;9.2470742915982518e-01;0.0000000000000000e+00;-9.2470742915982518e-01;-4.6076307456095955e-01;0.0000000000000000e+00;4.6076307456095955e-01;-9.2470742915982518e-01;0.0000000000000000e+00;
5.5000000000000016e-01;9.1759306811135977e-01;4.8154996095928465e-01;0.0000000000000000e+00;-4.8154996095928465e-01;9.1759306811135977e-01;0.0000000000000000e+00;-9.1759306811135977e-01;-4.8154996095928465e-01;0.0000000000000000e+00;4.8154996095928465e-01;-9.1759306811135977e-01;0.0000000000000000e+00;
5.7500000000000018e-01;9.1018885819594098e-01;5.0218471820154231e-01;0.0000000000000000e+00;-5.0218471820154231e-01;9.1018885819594098e-01;0.0000000000000000e+00;-9.1018885819594098e-01;-5.0218471820154231e-01;0.0000000000000000e+00;5.0218471820154231e-01;-9.1018885819594098e-01;0.0000000000000000e+00;
6.0000000000000020e-01;9.0249983508474729e-01;5.2266231548086162e-01;0.0000000000000000e+00;-5.2266231548086162e-01;9.0249983508474729e-01;0.0000000000000000e+00;-9.0249983508474729e-01;-5.2266231548086162e-01;0.0000000000000000e+00;5.2266231548086162e-01;-9.0249983508474729e-01;0.0000000000000000e+00;
