h_lenght;eps;communication_type;num_procs;method_type;n_of_iter;error_in_norm_inf;time_taken
0.000125;1e-06;Send_Recv;8;Jacobi;89;3.77421e-06;12.2747
0.000125;1e-06;Sendrecv;8;Jacobi;89;3.77421e-06;12.421
0.000125;1e-06;ISend_IRecv;8;Jacobi;89;3.77421e-06;12.4534
0.000125;1e-06;Send_Recv;8;Seidel_RB;47;1.73915e-06;6.49827
0.000125;1e-06;Sendrecv;8;Seidel_RB;47;1.73915e-06;6.17843
0.000125;1e-06;ISend_IRecv;8;Seidel_RB;47;1.73915e-06;6.17321
